Response ID,Your name,Name of School,"Is the school a boys' school, mixed school or girls' school?","Is the school boarding, day or both?",What is the total number of students in the school?,County where the school is located ,School postal address ,School email Address,School telephone Number,What is your primary role in the school?,What is your professional title?,Please select the categories you are interested in [Safety and security],Please select the categories you are interested in [Business/entrepreneurship development],Please select the categories you are interested in [Career development],"Please select the categories you are interested in [STEM Education (Science, Technology, Engineering & Mathematics)]",Please select the categories you are interested in [Governance],Please select the categories you are interested in [Co-curricular activities],Please select the categories you are interested in [Academics],Please select the categories you are interested in [Character and creativity],What are the measures put in place for safety and security?,What are the measures taken for preparedness for natural disasters?,"Do you have adequate fire extinguishers installed, catering for the whole school?",Do you have CCTVs cameras in place?,How often do you have fire drills? ,"Are doors and windows in the (classrooms, dormitories) outward opening?",Which security measures do you take at night?,Do you have a disaster plan policy document?,What other measures are taken to ensure safety?,Do you have fire assembly areas?,How many?,"Are you a member of any organization that is associated with safety and security e.g. Red Cross, St. John Ambulance",Which one?, Do you have trainings on first aid and disaster preparedness?,Do you encourage students to be entrepreneurs?,Please explain, Does your school have business/entrepreneurship projects?,Which particular projects?,Mention the number of student-led projects running in the school,Do you have business related clubs?,Does your school engage in business/ entrepreneurship competitions?,Please explain which competitions?,Do you have a career development programme?,Do you invite institutions of higher learning/experts to talk to your students?,Specify which ones,Do you take your students on academic tours?,For how long has the STEM education been in existence in your school?,How many awards have you won in the STEM education? (please indicate if internal or external),Specify which award e.g. Science Congress,What kind of facilities do you have for STEM education?,Has the schools received any recognition on STEM education in the last 2 years?,Please mention them,How would you rate your school in terms of technology deployment for teaching and learning?,Which type of teaching methods do you use when it comes to STEM education?,Which criteria do you use to determine success in the STEM education?,Which ICT resources are present in the school for learning purposes?,Do students choose their leaders?,Do they have fair and transparent elections? Please explain,Is the student leadership involved in solving disciplinary issues?,"Do students understand your mission, vision and strategic plan?",Do students live the values of the school?,"Do students implement the vision, mission and values of the school?",How many male teachers do you have?,How many female teachers do you have?,Does your school have a disciplinary policy document?,What measures does the school have for reporting back to parents?,What are the processes for communication between parents and school?,How does the school practise Corporate Social Responsibility?,How many hours per week are spent in co-curricular activities?,Name the facilities available for use in sports and clubs?,Which sports programmes are available in the school?,Do you offer sports scholarships?,How often do you participate in sports competitions with other schools?,"Has your school been recognized or awarded in sports, in the last 2 years?",Specify how,Who trains the students in sports?,Do you provide professional training for the trainers?,What is the number of students involved in competitive sports programmes? (please specify per sporting area),How many sports scholarships have you offered in the last 1 year?,Which sports scholarships do you offer?,Which talent programmes are available in the school?,Which facilities and equipment are available for talent development?,"What programmes do you have for identifying, nurturing and developing talent?","Has your school been recognized or awarded in talent development, in the last 2 years?",Specify how,Who trains the students in talent development?,Do you provide professional training for the trainers?,Which ones?,Do you have programmes for talent linkage with the industry?,Which ones?,Do you offer scholarships for talent development?,Which ones,Which non-examinable subjects are offered by the school?,How many subject options does your school have?,Which type of cultural exchange programmes does the school have?,How often does you school engage in symposiums?,Does your school cater for students with special needs?,How?,What is the student-teacher ratio?         ,Which programmes do you have for identifying and nurturing character?,Do you expose your students to activities of different diverse cultures?,Which ones?,"Is your school a member of programmes such as Scouting, Girl guides, Presidential Awards, or outward bound?",Please indicate them,"To what extent do you agree with the following statements in relation to your school? [Students, teachers, and leaders understand how to de?ne and analyse the di?erent elements of a problem]",To what extent do you agree with the following statements in relation to your school? [Teachers demonstrate knowledge and interest in what they teach],To what extent do you agree with the following statements in relation to your school? [The school challenges the way things are done and encourage everyone to learn and grow],To what extent do you agree with the following statements in relation to your school? [The school provides encouragement and time for everyone to re?ect on how they can improve],To what extent do you agree with the following statements in relation to your school? [Meetings allow time for honest discussion and debate]
215,Diana GPTS 171,School 171,,,,,PO BOX 171,school@email.com171,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Diana GPTS 172,School 172,Mixed School,Both boarding and day,247,MAKUENI,PO BOX 172,school@email.com172,9000001,Director,Teacher,No,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Motivational speakers and spiritual councilors.,Yes,,,,,,,,,,,Yes,"Yes, the pupils campaign for the leadership post with the guidance of teachers, then the pupils choose one among the campaigners to be their leader.",Yes,Yes,Yes,Yes,7,5,yes,"portfolio and diaries
school database","Telephone calls
Short messages",helping in volunteer work,5hrs,"balls, nets",ball games and athletics,No,Often,Yes,pupils received certificates for leading upto regional level in Drama and music ,teachers,Yes,"Ball games   40
Athletics    30",none,none,"music, art, drama, athletics and ball games","Playing fields, music instruments, costumes for drama and music","talent shows
inter classes competitions
awarding winners",Yes,through certification ,teachers,Yes,"music workshops
ball games workshops
drama workshops",No,,No,,"Life skills, art, Music",n/a,Music and drama,N/A,Yes,"special diet, building of lump passages",1:21,Talent shows,Yes,Music,Yes,"Scouting, Girl guides",Agree,Strongly agree,Agree,Strongly agree,Strongly agree
217,Diana GPTS 173,School 173,,,,,PO BOX 173,school@email.com173,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Diana GPTS 174,School 174,,,,,PO BOX 174,school@email.com174,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talent shows,Yes,Music,Yes,"Scouting, Girl guides",Agree,Strongly agree,Agree,Strongly agree,Strongly agree
219,Diana GPTS 175,School 175,,,,,PO BOX 175,school@email.com175,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Diana GPTS 176,School 176,,,,,PO BOX 176,school@email.com176,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Diana GPTS 177,School 177,,,,,PO BOX 177,school@email.com177,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Diana GPTS 178,School 178,,,,,PO BOX 178,school@email.com178,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Diana GPTS 179,School 179,,,,,PO BOX 179,school@email.com179,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Diana GPTS 180,School 180,Mixed School,Both boarding and day,,Baringo,PO BOX 180,school@email.com180,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Diana GPTS 181,School 181,,,,,PO BOX 181,school@email.com181,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Diana GPTS 182,School 182,Mixed School,Both boarding and day,250,Migori,PO BOX 182,school@email.com182,9000001,Director,Director,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Permanet structures, Fence, a Watchman","Fire drills
Training learners
Offering security",No,No,Sometimes,Yes,"Security lights
A watchman",Yes,Security alerts with local administration,No,,No,,Yes,No,,Yes,"School farm
School canteen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Diana GPTS 183,School 183,,,,,PO BOX 183,school@email.com183,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Diana GPTS 184,School 184,Mixed School,Day school,80,NAIROBI COUNTY ,PO BOX 184,school@email.com184,9000001,SCHOOL DIRECTOR ,DOCTOR ,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"math
science( physics,biology)
English
History
Geography
Swahili
Physical education

","Cre
History
Biology
",Chinese  and French ,Twice per term,Yes,By giving them shelter example clothing and Education.,35:1,,,,,,,,,,
229,Diana GPTS 185,School 185,,,,,PO BOX 185,school@email.com185,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Diana GPTS 186,School 186,Girls' School,Boarding school,2314,Siaya county,PO BOX 186,school@email.com186,9000001,I am a member of the band ,Miss Jumbo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Diana GPTS 187,School 187,Mixed School,Day school,523,MANDERA COUNTY ,PO BOX 187,school@email.com187,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Diana GPTS 188,School 188,Girls' School,Boarding school,396,Nakuru,PO BOX 188,school@email.com188,9000001,"My primary role in the school is to manage, administer and lead the whole school",Principal,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Electric fence, 5 security guards, fire extinguishers, Fire blankets, fire signs, no grills in the dorms and classes, fire alarms","Fire drills, Training of staff and students by Red-cross, clubs for Taekondo",Yes,Yes,Often,Yes,We have night guards and we have st up alarms in case of an emergency,Yes,The dormitories have rooms that open to a quadrangle . Each room is occupied by 8 girls.,Yes,Only one,Yes,"Red- cross
St. John Ambulance",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Diana GPTS 189,School 189,,,80,Muranga,PO BOX 189,school@email.com189,9000001,Principal,Teacher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Diana GPTS 190,School 190,,,,,PO BOX 190,school@email.com190,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Diana GPTS 191,School 191,Mixed School,Boarding school,482,KIAMBU,PO BOX 191,school@email.com191,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Diana GPTS 192,School 192,Girls' School,Boarding school,2314,Siaya,PO BOX 192,school@email.com192,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Diana GPTS 193,School 193,,,,,PO BOX 193,school@email.com193,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Diana GPTS 194,School 194,,,,,PO BOX 194,school@email.com194,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Diana GPTS 195,School 195,Mixed School,Both boarding and day,678,VIHIGA COUNTY,PO BOX 195,school@email.com195,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Diana GPTS 196,School 196,,,,,PO BOX 196,school@email.com196,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Diana GPTS 197,School 197,Mixed School,Day school,215,BARINGO,PO BOX 197,school@email.com197,9000001,DIRECTOR,ACCOUNTANT/CPA,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Diana GPTS 198,School 198,,,,,PO BOX 198,school@email.com198,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Diana GPTS 199,School 199,Mixed School,Both boarding and day,,Mombasa,PO BOX 199,school@email.com199,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Diana GPTS 200,School 200,Mixed School,Day school,173,Bungoma,PO BOX 200,school@email.com200,9000001,Director ,Mr.,No,Yes,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,Yes,"As a school, we believe that business and entrepreneurship skills are horned early. Since 2016 we commenced a programme to educate pupils hands on on maize and business farming. We chose on the two crops because they are grown in the community and children as they grow need to understand the agronomic practices in a practical sense. We set aside a piece of land (plot) where the children carry out the activities. Every year since 2016, we organize for children to visit the banking sector to understand the banking process as well as interact with bank officials. In 2017 and 2018, the banking visit coincided with Global Money Week, and we use the opportunity to train children about money and its use to their level of understanding. This year, pupils of grade 4 to 6 level participated in kale growing as a business and the school purchased from the pupils and teachers and other staff provided market for the vegetables. At the end of the year they made Ksh 4,500 from their vegetable sales.",Yes,Kale (Sukuma Wiki) project,Due to our student population we have one project running every year.,No,Yes,For the second year running The Kibabii Academy engages in the School Enterprise Challenge. It is a global business competition for primary and high school students. The Kale (sukuma wiki) project is modeled on the competition and we have presented all the requirements we anticipate to receive a trophy March 2019.,,,,,4 years,0,None,"We have 7 computers and education programs for learners from ECD to primary levels. Some of the programs we have include dschool world of learning schools network. Teachers were trained on how to facilitate pupils engagement with the programs. The programs are suitable for PP1, PP2 and primary pupils that build math, english and critical thinking skills.",No,,Good,"Practical pupils interaction with ICT programs
Group teaching where teachers collaboratively engage with pupils i.e ICT teacher with Math teacher handling the same students 
Group discussions 
Assignments
","pupils engagement and response from an experiment session
self assessment by pupils on a number of ICT programs
","Computers
Dschool education programs
Projector",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Music and Dance
Scouting club activities
debate and discussion sessions by pupils
Games activities
Leadership activities",Yes,"Drama and music
Education tours to different places like Kisumu National museum, cultural village ",Yes,Scouting and Girl Guides,Strongly agree,Strongly agree,Strongly agree,Agree,Agree
248,Diana GPTS 201,School 201,,,,,PO BOX 201,school@email.com201,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Diana GPTS 202,School 202,Boys' School,Boarding school,580,mandera,PO BOX 202,school@email.com202,9000001,alumni,diploma,Yes,No,No,No,No,No,No,No,creating awareness,disaster management team in place,Yes,Yes,Sometimes,Yes,keeping all doors and windows open,No,to advise student yo be extra carefull when moving from one point to another,Yes,2,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Diana GPTS 203,School 203,,,,,PO BOX 203,school@email.com203,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Diana GPTS 204,School 204,Mixed School,Both boarding and day,160,Nyandarua,PO BOX 204,school@email.com204,9000001,Management,Director,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,The school  has a secured well fenced & gated compound. We also have security guards in place for safety & security.,The infrastructure within the school is built in a manner that allows for exits in the event of disasters. Our staff & students are informed on actions to take in the event of disasters.,Yes,No,Sometimes,Yes,We have watch guards in charge of the school security at night. We also have matrons & house masters in our girls' and boys' dormitories respectively for the safety & security of the students at night.,No,"We monitor movement in & out of the school, everybody has to sign in & out. 
Only parents/guardians are allowed to visit or pick up students from the school.
The school conducts security checks before employing staff.
Our students only leave the school upon issuance of clearance.",Yes,We have 2 fire assembly points.,No,,Yes,Yes,Our school encourages entrepreneurship among our students as an alternative to employment. Among the speakers who we invite to offer talks to our students are entrepreneurs.,No,,"1, the school canteen. It is run by clubs on a cyclic manner.",No,No,,Yes,Yes,"We invite various experts, including consultants like John Nganga . We have also been inviting inspirational speakers such as Mr. Kanyoni, who has no arms & legs but has achieved more than ordinary.",Yes,Since the inception of the school in 2004.,1,Provincial Science Congress,"The school has a laboratory for sciences as well as a computer laboratory.
We also have a library equipped with learning course books & materials.",No,,Good,The school has been using evidence - based methodologies to teach stem & is currently seeking to introduce project based learning. ,"Evaluation of student projects
Analysis of our students' performance in STEM subjects",We have a computer laboratory through which we offer learning.,Yes,"Yes,we supervise their elections to ensure they are fair & transparent. ",No,Yes,Yes,Yes,Five,Three,Yes,"We use phone calls, short message service (sms), quarterly newsletters & organize annual general meetings through which we report to them on matters pertaining the school.","Term newsletters, phone calls & short message service (sms).","We offer education to orphans & vulnerable children in partnership with Rechabite Boy Child Initiative, an NGO based in Nyandarua County.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Diana GPTS 205,School 205,,,,,PO BOX 205,school@email.com205,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Diana GPTS 206,School 206,,,,,PO BOX 206,school@email.com206,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Diana GPTS 207,School 207,,,,,PO BOX 207,school@email.com207,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Diana GPTS 208,School 208,Girls' School,Boarding school,2314,SIAYA,PO BOX 208,school@email.com208,9000001,DEPUTY PRINCIPAL IN CHARGE OF ACADEMICS,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Diana GPTS 209,School 209,,,,,PO BOX 209,school@email.com209,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Diana GPTS 210,School 210,,,,,PO BOX 210,school@email.com210,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Diana GPTS 211,School 211,,,,,PO BOX 211,school@email.com211,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Diana GPTS 212,School 212,,,,,PO BOX 212,school@email.com212,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Diana GPTS 213,School 213,Boys' School,Both boarding and day,356,Kakamega,PO BOX 213,school@email.com213,9000001,Class secretary,scientist paul,No,No,No,Yes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,2years,0,Computers Congress, non,No,,Very poor,None,None,Computer laboratory,,,,,,,,,,,,,4,"balls,tennis","rugby,football",No,Sometimes,No,,"Coacher,teacher", no, rugby28 football 40tabletennis 12,0,None,"Singers, poetry,",none, talent show,No,,Patrons,No,,No,,No,,"Music, french",8,None,3 times per term,No,,1:5,,,,,,,,,,
262,Diana GPTS 214,School 214,,,,,PO BOX 214,school@email.com214,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Diana GPTS 215,School 215,Mixed School,Day school,550,SIAYA,PO BOX 215,school@email.com215,9000001,Design and oversight the effective and efficient management of academic operations,DIRECTOR OF STUDIES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Diana GPTS 216,School 216,Boys' School,Boarding school,280,EMBU,PO BOX 216,school@email.com216,9000001,PRINCIPAL,FR. (PRIEST),No,No,No,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Since 1986 when the school was established.,0,NONE,Well equipped workshops for Metal and Woodwork Technology.,No,,Very good,"Use Demonstrations
Application
Technology - Overhead Projector Presentations
Interactive Learning","The Projects the Students Undertake in their learning and their final examinations.
The Results from the National Exams - Pass Rate
Interactive Teaching",Well equipped Computer Laboratory ,,,,,,,,,,,,,12 hours,"Excellent Football Grounds
Good Basketball and Volleyball Courts
Table tennis
Social Hall for Martial Arts
Badminton Court","Soccer
Basketball
VolleyBall
Rugby
Racquet Games
Martial Arts",No,Always,Yes,Basketball - Regionals,Games Masters,Yes,"FootBall - 60
Basketball - 30
Racquet Games - 15
Volleball - 20
Martial Arts - 15",None,None,"Music
Sports
Art","Sports Facilites
Musical Instruments
Art Equipment","Competitions
Auditions",No,,"Salesian Fathers and Brothers
Band Master
Alumnis",No,,Yes,Our Students have opportunity to join the military Brass Band,No,,,,,,,,,,,,,,,,,,
265,Diana GPTS 217,School 217,,,,,PO BOX 217,school@email.com217,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Diana GPTS 218,School 218,,,,,PO BOX 218,school@email.com218,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Diana GPTS 219,School 219,,,,,PO BOX 219,school@email.com219,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Diana GPTS 220,School 220,,,,,PO BOX 220,school@email.com220,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Diana GPTS 221,School 221,Boys' School,Boarding school,1300,KERICHO COUNTY ,PO BOX 221,school@email.com221,9000001,ICT Manager ,Mr.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Diana GPTS 222,School 222,,,,,PO BOX 222,school@email.com222,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Diana GPTS 223,School 223,,,,,PO BOX 223,school@email.com223,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Diana GPTS 224,School 224,,,,,PO BOX 224,school@email.com224,9000001,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
